City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
44,Sydney,AU,2021-12-06 03:23:37,-33.8679,151.2073,71.37,61,75,3.0
45,Dikson,RU,2021-12-06 03:27:38,73.5069,80.5464,-12.14,98,100,8.48
46,Kargil,IN,2021-12-06 03:27:38,34.5667,76.1,13.91,80,57,3.06
47,Lata,PT,2021-12-06 03:27:39,40.1629,-8.3327,52.81,96,34,0.94
48,Bagaha,IN,2021-12-06 03:27:39,27.1,84.0833,71.24,62,26,2.68
49,Ligatne,LV,2021-12-06 03:27:39,57.2343,25.0406,3.25,89,72,3.0
50,Hobart,AU,2021-12-06 03:27:40,-42.8794,147.3294,73.26,51,40,5.01
51,Gat,IL,2021-12-06 03:27:40,31.61,34.7642,58.41,57,18,5.66
52,Guerrero Negro,MX,2021-12-06 03:27:41,27.9769,-114.0611,62.26,86,0,11.99
53,Upernavik,GL,2021-12-06 03:27:41,72.7868,-56.1549,27.91,78,100,1.57
54,Carnarvon,AU,2021-12-06 03:27:42,-24.8667,113.6333,80.67,69,0,18.41
55,Bethel,US,2021-12-06 03:27:03,41.3712,-73.414,45.54,68,90,4.61
56,Kiama,AU,2021-12-06 03:27:42,-34.6833,150.8667,74.25,64,100,5.01
57,Marzuq,YE,2021-12-06 03:27:43,14.4,46.4667,56.98,43,0,2.15
58,Constitucion,CL,2021-12-06 03:27:43,-35.3333,-72.4167,56.23,90,4,7.4
59,Bengkulu,ID,2021-12-06 03:27:43,-3.8004,102.2655,82.04,75,98,9.51
60,Aquiraz,BR,2021-12-06 03:27:44,-3.9014,-38.3911,84.22,69,45,15.79
61,Itarema,BR,2021-12-06 03:27:44,-2.9248,-39.9167,80.92,81,28,16.35
62,Vaini,TO,2021-12-06 03:27:45,-21.2,-175.2,82.56,83,75,10.36
63,Severo-Kurilsk,RU,2021-12-06 03:27:45,50.6789,156.125,33.78,85,92,16.62
64,Busselton,AU,2021-12-06 03:27:45,-33.65,115.3333,68.04,45,43,12.39
65,Mamlyutka,KZ,2021-12-06 03:27:46,54.9375,68.5394,26.62,97,100,5.28
66,Kaitangata,NZ,2021-12-06 03:27:46,-46.2817,169.8464,54.93,57,71,8.72
67,Cherskiy,RU,2021-12-06 03:27:47,68.75,161.3,-32.22,96,100,2.71
68,Bilma,NE,2021-12-06 03:27:47,18.6853,12.9164,62.28,21,2,7.7
69,Kharan,PK,2021-12-06 03:27:47,28.5833,65.4167,51.75,36,48,6.2
70,Havelock,US,2021-12-06 03:27:48,34.8791,-76.9013,57.15,89,67,0.92
71,Souillac,MU,2021-12-06 03:27:48,-20.5167,57.5167,79.18,78,75,12.66
72,Ulaangom,MN,2021-12-06 03:27:49,49.9811,92.0667,10.56,86,100,2.98
73,Georgetown,MY,2021-12-06 03:24:31,5.4112,100.3354,82.89,70,20,1.99
74,Khandbari,NP,2021-12-06 03:27:49,27.3747,87.2039,66.47,55,2,1.45
75,Popondetta,PG,2021-12-06 03:27:16,-8.7537,148.2534,91.76,51,41,6.15
76,Tiksi,RU,2021-12-06 03:27:50,71.6872,128.8694,-19.68,96,100,7.81
77,Sola,VU,2021-12-06 03:27:50,-13.8833,167.55,81.27,83,90,5.75
78,Saint George,US,2021-12-06 03:27:51,37.1041,-113.5841,59.34,37,1,3.0
79,Antigonish,CA,2021-12-06 03:27:51,45.6169,-61.9986,29.93,76,96,7.29
80,Jammalamadugu,IN,2021-12-06 03:27:51,14.8333,78.4,77.88,62,11,1.43
81,Aguia Branca,BR,2021-12-06 03:27:52,-18.9831,-40.7403,70.14,96,97,1.23
82,Kahului,US,2021-12-06 03:27:34,20.8947,-156.47,74.46,92,90,12.66
83,Berbera,SO,2021-12-06 03:27:52,10.4396,45.0143,74.46,70,23,5.66
84,Mount Gambier,AU,2021-12-06 03:27:53,-37.8333,140.7667,76.91,38,40,18.41
85,Verkhnyaya Inta,RU,2021-12-06 03:27:53,65.9811,60.3094,2.71,95,100,13.35
86,Tasiilaq,GL,2021-12-06 03:27:54,65.6145,-37.6368,29.19,94,100,16.22
87,Lasa,IT,2021-12-06 03:27:54,46.6166,10.7002,27.48,93,91,6.49
88,Port Alfred,ZA,2021-12-06 03:23:39,-33.5906,26.891,66.49,93,77,23.51
89,Sinnamary,GF,2021-12-06 03:27:54,5.3833,-52.95,76.48,89,100,5.26
90,Kataysk,RU,2021-12-06 03:27:55,56.289,62.5841,24.48,90,100,5.99
91,Bolobo,CD,2021-12-06 03:28:55,-2.1667,16.2333,72.23,97,100,2.01
92,Jamestown,US,2021-12-06 03:28:56,42.097,-79.2353,50.72,52,90,11.01
93,Krasnoselkup,RU,2021-12-06 03:28:56,65.7,82.4667,-35.05,100,36,4.63
94,Codrington,AU,2021-12-06 03:28:56,-38.2667,141.9667,74.84,40,100,11.99
95,Acarau,BR,2021-12-06 03:28:57,-2.8856,-40.12,81.07,81,34,16.75
96,Nikolskoye,RU,2021-12-06 03:28:57,59.7035,30.7861,-4.61,98,6,4.63
97,Gornopravdinsk,RU,2021-12-06 03:28:58,60.05,69.9,-14.19,100,71,2.19
98,Mehamn,NO,2021-12-06 03:25:11,71.0357,27.8492,30.74,94,98,26.64
99,Shagonar,RU,2021-12-06 03:28:58,51.5333,92.8,4.57,97,99,1.68
100,Puerto Ayora,EC,2021-12-06 03:28:58,-0.7393,-90.3518,67.77,90,48,8.3
101,Albany,US,2021-12-06 03:28:57,42.6001,-73.9662,41.81,50,100,5.99
102,Nemuro,JP,2021-12-06 03:28:59,43.3236,145.575,43.23,71,28,24.23
103,Khatanga,RU,2021-12-06 03:28:59,71.9667,102.5,-15.65,98,100,7.31
104,Innisfail,AU,2021-12-06 03:29:00,-17.5333,146.0333,94.87,53,6,9.73
105,Tuktoyaktuk,CA,2021-12-06 03:29:00,69.4541,-133.0374,-11.2,70,1,12.66
106,Kudahuvadhoo,MV,2021-12-06 03:29:01,2.6708,72.8944,82.2,77,32,13.87
107,Bocaiuva,BR,2021-12-06 03:29:01,-17.1078,-43.815,73.11,89,1,3.09
108,Taber,CA,2021-12-06 03:29:01,49.8167,-112.1518,6.84,88,100,8.05
109,Chimbote,PE,2021-12-06 03:29:02,-9.0853,-78.5783,65.5,87,100,8.72
110,Villa Maria,AR,2021-12-06 03:29:02,-32.4075,-63.2402,63.75,84,14,4.76
111,Lompoc,US,2021-12-06 03:29:02,34.6391,-120.4579,59.22,94,1,4.61
112,Qaanaaq,GL,2021-12-06 03:25:05,77.484,-69.3632,19.74,82,100,6.96
113,Eyl,SO,2021-12-06 03:29:03,7.9803,49.8164,73.09,71,2,13.71
114,Nouakchott,MR,2021-12-06 03:29:04,18.0858,-15.9785,73.33,28,100,15.5
115,Clyde River,CA,2021-12-06 03:29:04,70.4692,-68.5914,10.63,85,100,29.93
116,Arraial Do Cabo,BR,2021-12-06 03:25:10,-22.9661,-42.0278,73.87,90,58,18.16
117,Gavle,SE,2021-12-06 03:29:05,60.6745,17.1417,19.36,86,100,3.0
118,Trat,TH,2021-12-06 03:29:05,12.5,102.5,80.8,60,94,9.04
119,Ojinaga,MX,2021-12-06 03:29:05,29.5667,-104.4167,65.41,42,1,8.05
120,Requena,ES,2021-12-06 03:29:06,39.4883,-1.1004,44.53,73,32,14.12
121,Mpika,ZM,2021-12-06 03:29:06,-11.8343,31.4529,63.03,67,15,4.45
122,Belyy Yar,RU,2021-12-06 03:29:06,53.6039,91.3903,11.86,79,63,0.0
123,Hasaki,JP,2021-12-06 03:29:07,35.7333,140.8333,54.28,58,100,8.84
124,Necochea,AR,2021-12-06 03:29:07,-38.5473,-58.7368,56.03,84,0,8.12
125,Tando Adam,PK,2021-12-06 03:29:08,25.7637,68.661,55.45,23,0,5.97
126,Port Lincoln,AU,2021-12-06 03:29:08,-34.7333,135.8667,68.92,55,76,14.61
127,Heihe,CN,2021-12-06 03:29:09,50.2441,127.4902,10.98,73,3,8.7
128,Kapaa,US,2021-12-06 03:29:09,22.0752,-159.319,76.98,80,40,3.0
129,Zaraza,VE,2021-12-06 03:29:10,9.3503,-65.3245,73.17,93,68,4.0
130,Torbay,CA,2021-12-06 03:29:10,47.6666,-52.7314,31.68,80,75,18.41
131,Porto Seguro,BR,2021-12-06 03:29:10,-16.4497,-39.0647,73.92,100,40,3.44
132,Vostok,RU,2021-12-06 03:29:11,46.4856,135.8833,30.65,94,100,7.56
133,Tucuman,AR,2021-12-06 03:29:11,-26.8241,-65.2226,75.2,73,90,0.0
134,Saint-Philippe,RE,2021-12-06 03:29:11,-21.3585,55.7679,81.95,74,29,8.97
135,Bambous Virieux,MU,2021-12-06 03:25:08,-20.3428,57.7575,79.05,78,75,12.66
136,New Richmond,US,2021-12-06 03:29:12,45.123,-92.5366,33.03,64,90,18.41
137,Balingasay,PH,2021-12-06 03:29:12,16.3573,119.8564,79.56,63,89,6.31
138,Rocha,UY,2021-12-06 03:30:13,-34.4833,-54.3333,58.59,97,24,2.08
139,Pangnirtung,CA,2021-12-06 03:30:13,66.1451,-65.7125,4.82,98,100,7.49
140,Severnyy,RU,2021-12-06 03:30:14,50.677,36.5532,24.84,93,75,4.47
141,Alta Gracia,AR,2021-12-06 03:30:14,-31.6529,-64.4283,66.97,79,74,1.34
142,San Rafael,AR,2021-12-06 03:30:14,-34.6177,-68.3301,68.59,63,1,8.32
143,Beringovskiy,RU,2021-12-06 03:30:15,63.05,179.3167,4.86,77,100,19.44
144,Vestmanna,FO,2021-12-06 03:30:15,62.1564,-7.1664,38.32,75,75,21.85
145,Arawa,PG,2021-12-06 03:30:16,-6.2132,155.5367,83.75,80,100,0.89
146,Saint-Joseph,RE,2021-12-06 03:27:39,-21.3667,55.6167,80.96,72,15,8.93
147,Vestmannaeyjar,IS,2021-12-06 03:30:16,63.4427,-20.2734,43.32,58,27,19.17
148,Cidreira,BR,2021-12-06 03:30:17,-30.1811,-50.2056,69.21,86,70,12.37
149,Fairbanks,US,2021-12-06 03:30:03,64.8378,-147.7164,15.24,78,90,0.0
150,Grand Gaube,MU,2021-12-06 03:30:17,-20.0064,57.6608,79.38,73,26,5.99
151,Tezu,IN,2021-12-06 03:30:18,27.9167,96.1667,76.15,43,100,2.68
152,Cabo San Lucas,MX,2021-12-06 03:25:25,22.8909,-109.9124,76.51,71,40,2.3
153,Saint-Georges,GD,2021-12-06 03:30:18,12.0564,-61.7485,80.28,74,20,23.02
154,Acapulco,MX,2021-12-06 03:30:19,16.8634,-99.8901,80.42,78,1,5.75
155,Geraldton,AU,2021-12-06 03:30:19,-28.7667,114.6,94.12,37,0,23.02
156,Axim,GH,2021-12-06 03:30:20,4.8699,-2.2405,79.12,86,47,5.84
157,Mayo,US,2021-12-06 03:30:20,38.8876,-76.5119,50.34,77,90,3.44
158,Concarneau,FR,2021-12-06 03:30:20,47.875,-3.9225,45.37,74,100,7.31
159,Hun,LY,2021-12-06 03:30:21,29.1268,15.9477,48.36,42,0,6.8
160,Puerto Escondido,MX,2021-12-06 03:30:21,15.85,-97.0667,77.83,78,1,3.44
161,Palmer,US,2021-12-06 03:29:08,42.1584,-72.3287,40.73,61,90,3.44
162,San Joaquin,US,2021-12-06 03:30:22,37.9333,-121.3011,51.35,87,1,8.05
163,Soyo,AO,2021-12-06 03:30:22,-6.1349,12.3689,77.97,89,100,4.7
164,Coquimbo,CL,2021-12-06 03:30:22,-29.9533,-71.3436,58.66,85,55,2.59
165,Nome,US,2021-12-06 03:30:23,64.5011,-165.4064,31.1,98,100,25.59
166,Devils Lake,US,2021-12-06 03:28:06,48.1128,-98.8651,4.98,86,90,17.0
167,Benguela,AO,2021-12-06 03:30:23,-12.5763,13.4055,75.56,86,84,3.2
168,Butembo,CD,2021-12-06 03:30:24,0.15,29.2833,55.87,94,98,2.89
169,Pacifica,US,2021-12-06 03:25:48,37.6138,-122.4869,56.68,91,40,3.0
170,Provideniya,RU,2021-12-06 03:30:25,64.3833,-173.3,26.71,80,40,8.95
171,Bandarbeyla,SO,2021-12-06 03:30:25,9.4942,50.8122,76.3,64,6,14.16
172,Victoria,HK,2021-12-06 03:29:57,22.2855,114.1577,71.26,50,84,1.01
173,Arlit,NE,2021-12-06 03:30:25,18.7369,7.3853,64.76,20,32,3.27
174,Butaritari,KI,2021-12-06 03:30:26,3.0707,172.7902,81.46,79,97,14.29
175,Chuy,UY,2021-12-06 03:30:26,-33.6971,-53.4616,62.08,93,66,5.57
176,Margate,GB,2021-12-06 03:30:27,51.3813,1.3862,40.3,94,100,7.96
177,Namibe,AO,2021-12-06 03:27:53,-15.1961,12.1522,71.26,67,12,3.27
178,Bhojudih,IN,2021-12-06 03:30:27,23.6333,86.45,73.31,68,54,5.28
179,Goundam,ML,2021-12-06 03:30:28,16.4145,-3.6708,65.28,15,50,9.95
180,Hambantota,LK,2021-12-06 03:30:28,6.1241,81.1185,80.94,94,75,2.3
181,Sumter,US,2021-12-06 03:30:28,28.7086,-82.0831,66.97,81,74,2.28
182,Mufumbwe,ZM,2021-12-06 03:30:29,-13.6833,24.8,63.19,94,95,4.9
183,East London,ZA,2021-12-06 03:27:51,-33.0153,27.9116,65.34,100,75,8.05
184,Galveston,US,2021-12-06 03:31:29,29.3669,-94.9669,75.31,93,20,5.01
185,Aksarka,RU,2021-12-06 03:31:30,66.5606,67.7975,-10.62,85,90,13.35
186,Klaksvik,FO,2021-12-06 03:31:30,62.2266,-6.589,40.12,70,100,28.14
187,Kristiinankaupunki,FI,2021-12-06 03:31:31,62.2743,21.376,3.58,91,8,6.82
188,Toowoomba,AU,2021-12-06 03:31:31,-27.55,151.9667,75.94,66,98,1.99
189,Arcos,BR,2021-12-06 03:31:32,-20.2819,-45.5394,65.71,93,32,2.21
190,Sitka,US,2021-12-06 03:31:32,57.0531,-135.33,35.49,75,90,10.36
191,La Ronge,CA,2021-12-06 03:31:32,55.1001,-105.2842,-12.75,77,1,4.61
192,Lavrentiya,RU,2021-12-06 03:31:33,65.5833,-171.0,24.57,96,100,14.47
193,Sovetskiy,RU,2021-12-06 03:31:33,61.3614,63.5842,-3.14,98,100,2.39
194,Murray Bridge,AU,2021-12-06 03:31:33,-35.1167,139.2667,84.83,40,44,11.5
195,Hilo,US,2021-12-06 03:31:14,19.7297,-155.09,74.93,90,90,13.8
196,College,US,2021-12-06 03:31:05,64.8569,-147.8028,16.23,80,75,0.0
197,San Ignacio,BZ,2021-12-06 03:31:34,17.1561,-89.0714,71.74,94,40,0.0
198,Waipawa,NZ,2021-12-06 03:31:35,-41.4122,175.5153,52.45,96,100,7.78
199,Turbat,PK,2021-12-06 03:31:35,26.0023,63.044,68.07,20,24,10.51
200,Richards Bay,ZA,2021-12-06 03:31:36,-28.783,32.0377,75.79,76,76,11.25
201,Tsogni,GA,2021-12-06 03:31:36,-2.7942,10.0988,73.67,94,100,5.91
202,Fortuna,US,2021-12-06 03:31:36,40.5982,-124.1573,50.36,74,90,0.0
203,Thompson,CA,2021-12-06 03:31:34,55.7435,-97.8558,-23.64,76,1,8.05
204,Stabat,ID,2021-12-06 03:31:37,3.761,98.4513,82.6,73,76,3.47
205,Port Augusta,AU,2021-12-06 03:31:28,-32.5,137.7667,82.71,36,31,9.82
206,Loikaw,MM,2021-12-06 03:31:37,19.6742,97.2094,72.1,60,43,3.91
207,Tiznit,MA,2021-12-06 03:31:38,29.5833,-9.5,53.11,54,0,1.21
208,Wanlaweyn,SO,2021-12-06 03:31:38,2.6185,44.8938,75.25,77,18,10.47
209,Kodinsk,RU,2021-12-06 03:31:39,58.6881,99.1844,25.11,96,100,2.39
210,Ancud,CL,2021-12-06 03:31:39,-41.8697,-73.8203,60.42,81,0,2.06
211,Quang Ngai,VN,2021-12-06 03:30:41,15.1167,108.8,68.14,90,100,9.37
212,Esperance,AU,2021-12-06 03:31:40,-33.8667,121.9,73.24,67,88,18.72
213,Avera,US,2021-12-06 03:27:36,33.194,-82.5271,57.7,76,29,6.35
214,Pacific Grove,US,2021-12-06 03:30:15,36.6177,-121.9166,56.37,92,1,1.01
215,Iqaluit,CA,2021-12-06 03:29:48,63.7506,-68.5145,11.93,61,90,18.99
216,Dunedin,NZ,2021-12-06 03:31:41,-45.8742,170.5036,54.81,66,94,3.0
217,Runcorn,GB,2021-12-06 03:31:41,53.3417,-2.7312,39.9,93,100,6.91
218,Asau,RO,2021-12-06 03:31:42,46.4333,26.4,34.75,84,100,1.59
219,Itirucu,BR,2021-12-06 03:31:42,-13.5317,-40.1503,61.59,99,25,1.9
220,Santa Cruz,BO,2021-12-06 03:30:03,-17.8,-63.1667,78.26,73,75,11.5
221,Tarn Taran,IN,2021-12-06 03:31:43,31.45,74.9253,55.29,60,0,4.54
222,San Quintin,MX,2021-12-06 03:31:43,30.4833,-115.95,58.66,87,0,8.21
223,Lumberton,US,2021-12-06 03:29:28,34.6182,-79.0086,55.22,92,85,4.54
224,Praia Da Vitoria,PT,2021-12-06 03:31:43,38.7333,-27.0667,59.25,88,40,4.76
225,Swan Hill,AU,2021-12-06 03:31:44,-35.3378,143.5544,85.87,23,85,10.22
226,Robertsport,LR,2021-12-06 03:31:44,6.7533,-11.3686,80.24,80,59,7.11
227,Coracora,PE,2021-12-06 03:31:45,-15.0333,-73.7833,52.34,73,100,1.86
228,Umm Lajj,SA,2021-12-06 03:32:45,25.0213,37.2685,71.2,56,54,10.51
229,Waspan,NI,2021-12-06 03:32:46,14.7419,-83.9717,72.66,98,21,3.0
230,Leningradskiy,RU,2021-12-06 03:32:46,69.3833,178.4167,-2.78,97,100,23.29
231,Veshenskaya,RU,2021-12-06 03:32:47,49.6303,41.7334,27.82,95,100,7.14
232,Westport,US,2021-12-06 03:31:07,41.1415,-73.3579,48.88,74,75,1.99
233,Narsaq,GL,2021-12-06 03:32:47,60.9167,-46.05,25.02,82,70,16.35
234,Brodick,GB,2021-12-06 03:32:48,55.5754,-5.1472,39.15,94,100,27.38
235,Colac,AU,2021-12-06 03:32:48,-38.3333,143.5833,85.01,28,99,15.55
236,Georgiyevka,KZ,2021-12-06 03:32:48,43.0369,74.7114,39.24,93,98,2.24
237,Chakia,IN,2021-12-06 03:32:49,26.4167,85.05,76.57,52,0,5.77
238,Naze,JP,2021-12-06 03:32:49,28.3667,129.4833,72.52,63,87,11.48
239,Flinders,AU,2021-12-06 03:32:50,-34.5833,150.8552,74.05,65,100,9.51
240,Amur,RU,2021-12-06 03:32:50,54.0,128.0,12.33,73,92,8.1
241,Olafsvik,IS,2021-12-06 03:32:50,64.8945,-23.7142,41.07,81,97,18.9
242,Taonan,CN,2021-12-06 03:32:51,45.3333,122.7833,30.11,61,0,10.8
243,Alofi,NU,2021-12-06 03:32:51,-19.0595,-169.9187,80.49,74,84,16.11
244,Saldanha,ZA,2021-12-06 03:32:39,-33.0117,17.9442,59.05,87,100,16.84
245,Bubaque,GW,2021-12-06 03:32:52,11.2833,-15.8333,80.76,65,79,9.1
246,Caravelas,BR,2021-12-06 03:32:52,-17.7125,-39.2481,73.2,90,1,5.14
247,Camacupa,AO,2021-12-06 03:32:53,-12.0167,17.4833,61.56,95,100,2.28
248,Ranong,TH,2021-12-06 03:32:53,9.9658,98.6348,82.33,60,82,13.71
249,Tokur,RU,2021-12-06 03:32:53,53.1333,132.9,6.64,91,100,10.18
250,Malanje,AO,2021-12-06 03:32:54,-9.5402,16.341,62.19,96,100,3.22
251,Oga,IT,2021-12-06 03:32:54,46.4631,10.347,20.08,98,87,5.28
252,Dhemaji,IN,2021-12-06 03:32:55,27.4833,94.5833,66.27,53,82,3.36
253,Shenjiamen,CN,2021-12-06 03:32:55,29.9576,122.298,57.65,59,0,7.25
254,Modasa,IN,2021-12-06 03:32:56,23.4667,73.3,75.47,43,0,8.01
255,Luderitz,NA,2021-12-06 03:32:56,-26.6481,15.1594,59.68,85,0,11.03
256,Tres Lagoas,BR,2021-12-06 03:32:56,-20.7511,-51.6783,75.29,70,21,2.33
257,Grindavik,IS,2021-12-06 03:32:57,63.8424,-22.4338,37.87,87,40,18.41
258,Talnakh,RU,2021-12-06 03:32:57,69.4865,88.3972,-14.8,99,100,13.69
259,Sao Felix Do Xingu,BR,2021-12-06 03:32:58,-6.6447,-51.995,70.18,94,96,1.03
260,Spring Hill,US,2021-12-06 03:30:00,28.4769,-82.5255,68.29,83,1,0.0
261,Faro,PT,2021-12-06 03:32:58,37.0194,-7.9322,51.58,87,0,8.05
262,Tupik,RU,2021-12-06 03:32:59,54.4253,119.9327,13.32,70,81,4.81
263,Kiunga,PG,2021-12-06 03:32:59,-6.1219,141.2906,91.51,50,85,2.93
264,Yerbogachen,RU,2021-12-06 03:32:59,61.2767,108.0108,-16.4,98,69,3.69
265,Ranot,TH,2021-12-06 03:33:00,7.7777,100.3213,80.87,64,55,12.3
266,Pushkinskiye Gory,RU,2021-12-06 03:33:00,57.0209,28.9103,3.22,97,91,4.7
267,Salalah,OM,2021-12-06 03:33:00,17.0151,54.0924,73.49,35,0,9.22
268,Altay,CN,2021-12-06 03:33:01,47.8667,88.1167,28.58,60,65,6.13
269,Beltiug,RO,2021-12-06 03:33:01,47.55,22.85,37.58,93,90,0.0
270,Conde,BR,2021-12-06 03:33:02,-7.2597,-34.9075,78.26,83,20,8.05
271,Semikarakorsk,RU,2021-12-06 03:33:02,47.5194,40.8112,38.07,87,100,1.97
272,Mogadishu,SO,2021-12-06 03:33:02,2.0371,45.3438,78.67,77,17,12.46
273,Mana,GF,2021-12-06 03:33:03,5.6592,-53.7767,76.24,92,100,9.69
274,Sao Jose Da Coroa Grande,BR,2021-12-06 03:33:03,-8.8978,-35.1478,77.41,84,17,10.51
275,Aguimes,ES,2021-12-06 03:34:04,27.9054,-15.4461,63.23,63,75,19.57
276,Assiniboia,CA,2021-12-06 03:34:04,49.6334,-105.9845,-2.29,77,100,10.36
277,Pochutla,MX,2021-12-06 03:34:05,15.7432,-96.4661,76.82,78,0,3.71
278,Katsuura,JP,2021-12-06 03:34:05,35.1333,140.3,55.11,70,100,8.19
279,Bam,IR,2021-12-06 03:34:05,29.106,58.357,58.15,29,52,2.64
280,Vao,NC,2021-12-06 03:33:09,-22.6667,167.4833,76.73,81,100,12.33
281,Duvan,RU,2021-12-06 03:34:06,55.695,57.9024,17.55,92,99,7.83
282,Vryburg,ZA,2021-12-06 03:34:07,-26.9566,24.7284,59.95,73,0,5.91
283,Osmena,PH,2021-12-06 03:34:07,10.5208,119.9258,82.09,70,67,17.85
284,Aljezur,PT,2021-12-06 03:34:08,37.3191,-8.8033,51.26,85,0,9.78
285,Tignere,CM,2021-12-06 03:34:08,7.3667,12.65,68.11,35,100,0.76
286,Santo Antonio Do Leverger,BR,2021-12-06 03:34:08,-15.8656,-56.0767,75.58,92,100,0.96
287,Dukhovshchina,RU,2021-12-06 03:34:09,55.1919,32.4111,21.92,99,100,4.29
288,Henties Bay,NA,2021-12-06 03:34:09,-22.116,14.2845,55.85,92,4,2.55
289,Samsun,TR,2021-12-06 03:34:10,41.25,36.3333,56.98,51,75,4.61
290,Paita,PE,2021-12-06 03:34:10,-5.0892,-81.1144,66.09,86,100,10.83
291,Charyshskoye,RU,2021-12-06 03:34:11,51.3978,83.5598,28.31,79,100,4.5
292,Anadyr,RU,2021-12-06 03:34:11,64.75,177.4833,-1.7,84,90,38.01
293,Nanma,CN,2021-12-06 03:34:11,36.1817,118.1583,49.14,43,57,10.67
294,Luis Correia,BR,2021-12-06 03:34:12,-2.8792,-41.6669,80.56,80,82,14.07
295,North Bend,US,2021-12-06 03:34:12,43.4065,-124.2243,47.95,97,1,3.44
