City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Port Blair,IN,2021-12-05 09:53:29,11.6667,92.75,81.1,70,12,10.98
295,Guben,DE,2021-12-05 09:53:29,51.9499,14.7145,38.91,98,100,5.28
296,El Tigre,VE,2021-12-05 09:49:14,8.8875,-64.2454,71.02,91,79,9.8
297,Pinega,RU,2021-12-05 09:53:30,64.7001,43.3936,10.58,92,62,6.02
298,Bambous Virieux,MU,2021-12-05 09:53:31,-20.3428,57.7575,85.21,61,40,12.66
299,Pauini,BR,2021-12-05 09:53:31,-7.7136,-66.9764,72.12,99,99,2.01
300,Whitianga,NZ,2021-12-05 09:53:31,-36.8333,175.7,68.02,94,31,5.93
301,Tevaitoa,PF,2021-12-05 09:53:32,-16.7833,-151.5,80.78,65,69,12.01
302,Skibbereen,IE,2021-12-05 09:53:32,51.55,-9.2667,40.8,73,12,6.85
303,Hasaki,JP,2021-12-05 09:53:33,35.7333,140.8333,45.0,57,96,9.95
304,Campbell River,CA,2021-12-05 09:53:33,50.0163,-125.2446,36.93,73,81,5.44
305,Iranduba,BR,2021-12-05 09:53:33,-3.2847,-60.1861,77.29,94,97,2.24
306,Lorengau,PG,2021-12-05 09:53:34,-2.0226,147.2712,83.48,80,100,12.8
307,Dongsheng,CN,2021-12-05 09:53:34,39.8161,109.9776,30.36,34,23,9.1
308,College,US,2021-12-05 09:53:35,64.8569,-147.8028,-4.41,77,90,0.0
309,Aklavik,CA,2021-12-05 09:53:35,68.2191,-135.0107,-13.97,84,11,6.24
310,Uddevalla,SE,2021-12-05 09:49:52,58.3478,11.9424,25.18,86,54,3.0
311,Ugoofaaru,MV,2021-12-05 09:53:36,5.6667,73.0,82.51,75,46,12.26
312,Krasnovishersk,RU,2021-12-05 09:53:36,60.4078,57.082,22.95,96,100,7.49
313,Thunder Bay,CA,2021-12-05 09:53:36,48.4001,-89.3168,6.78,85,90,3.44
314,Russell,US,2021-12-05 09:53:37,32.3502,-85.1999,60.03,93,90,0.0
315,Santa Rosa,PH,2021-12-05 09:53:37,14.3122,121.1114,82.38,68,26,12.66
316,Jinchang,CN,2021-12-05 09:53:37,38.4953,102.1739,34.16,29,1,3.22
317,La Rochelle,FR,2021-12-05 09:53:38,46.1667,-1.15,46.47,76,0,19.57
318,Nishihara,JP,2021-12-05 09:53:38,26.1842,127.7558,67.28,64,75,13.8
319,Badarwas,IN,2021-12-05 09:53:39,24.9667,77.5667,74.1,36,72,6.02
320,Dzilam Gonzalez,MX,2021-12-05 09:54:39,21.2833,-88.9333,64.31,94,3,3.67
321,Twin Falls,US,2021-12-05 09:54:39,42.3505,-114.6445,42.31,33,37,20.76
322,Beringovskiy,RU,2021-12-05 09:54:40,63.05,179.3167,28.85,99,100,10.33
323,Sola,VU,2021-12-05 09:54:40,-13.8833,167.55,77.67,94,90,0.0
324,Faya,SA,2021-12-05 09:54:41,18.3851,42.4509,73.51,29,0,5.95
325,Qasigiannguit,GL,2021-12-05 09:54:41,68.8193,-51.1922,35.71,43,77,29.35
326,Salalah,OM,2021-12-05 09:54:41,17.0151,54.0924,84.85,31,0,7.0
327,Valparaiso,CL,2021-12-05 09:54:42,-33.0393,-71.6273,62.47,82,20,5.75
328,Mabaruma,GY,2021-12-05 09:54:42,8.2,-59.7833,71.4,98,71,1.57
329,Loubomo,CG,2021-12-05 09:54:43,-4.1997,12.6739,84.69,65,74,5.03
330,Gore,NZ,2021-12-05 09:54:43,-46.1028,168.9436,48.22,97,100,2.77
331,Libenge,CD,2021-12-05 09:54:43,3.65,18.6333,94.24,44,81,1.28
332,Gao,ML,2021-12-05 09:54:44,16.6362,1.637,85.89,9,21,13.38
333,Namatanai,PG,2021-12-05 09:54:44,-3.6667,152.4333,78.75,89,100,9.17
334,Atar,MR,2021-12-05 09:54:45,20.5169,-13.0499,75.25,19,100,10.36
335,Pimentel,PE,2021-12-05 09:54:45,-6.8367,-79.9342,64.76,89,100,10.47
336,Lulea,SE,2021-12-05 09:54:45,65.5842,22.1547,3.27,85,75,4.61
337,Rzhev,RU,2021-12-05 09:54:46,56.2624,34.3282,26.85,95,100,3.49
338,Danilovka,RU,2021-12-05 09:54:46,50.3557,44.1168,31.39,98,100,11.7
339,Port Elizabeth,ZA,2021-12-05 09:54:47,-33.918,25.5701,66.49,94,90,14.97
340,Bandar-E Lengeh,IR,2021-12-05 09:54:47,26.5579,54.8807,78.91,50,37,6.91
341,Muli,MV,2021-12-05 09:54:47,2.9167,73.5667,82.71,76,83,16.62
342,Kavieng,PG,2021-12-05 09:54:48,-2.5744,150.7967,81.66,81,100,11.16
343,Bajitpur,BD,2021-12-05 09:54:48,24.2167,90.95,77.09,84,100,2.95
344,Shaoyang,CN,2021-12-05 09:54:48,27.2315,111.4525,58.32,39,0,3.24
345,Cayenne,GF,2021-12-05 09:54:49,4.9333,-52.3333,75.24,93,75,2.3
346,Praya,CV,2021-12-05 09:54:49,14.9215,-23.5087,73.94,78,20,18.41
347,Bekwai,GH,2021-12-05 09:54:50,6.4534,-1.5774,89.22,49,54,1.05
348,Hobyo,SO,2021-12-05 09:54:50,5.3505,48.5268,83.21,57,79,19.17
349,Praxedis Guerrero,MX,2021-12-05 09:54:51,31.3667,-106.0167,56.55,34,97,2.95
350,Oriximina,BR,2021-12-05 09:54:51,-1.7656,-55.8661,74.03,95,89,2.06
351,Martapura,ID,2021-12-05 09:54:51,-3.4167,114.85,84.29,74,40,5.75
352,Wanaka,NZ,2021-12-05 09:54:52,-44.7,169.15,45.1,89,100,3.0
353,Pineville,US,2021-12-05 09:54:52,31.3224,-92.4343,58.89,94,90,4.61
354,Anshun,CN,2021-12-05 09:54:53,26.25,105.9333,54.61,69,72,3.69
355,Vostok,RU,2021-12-05 09:54:53,46.4856,135.8833,7.79,90,7,5.86
356,Kenai,US,2021-12-05 09:54:53,60.5544,-151.2583,12.15,89,20,4.61
357,Reconquista,AR,2021-12-05 09:54:54,-29.15,-59.65,66.85,59,4,6.46
358,Fort Frances,CA,2021-12-05 09:53:27,48.5999,-93.4003,19.06,79,20,1.99
359,Narsaq,GL,2021-12-05 09:54:54,60.9167,-46.05,26.78,95,100,7.07
360,Kabo,CF,2021-12-05 09:54:55,7.6994,18.629,98.28,16,94,6.58
361,Ribeira Grande,PT,2021-12-05 09:54:55,38.5167,-28.7,64.8,63,75,11.5
362,Myski,RU,2021-12-05 09:54:55,53.709,87.8014,19.62,96,60,1.5
363,Shitanjing,CN,2021-12-05 09:54:56,39.2342,106.3439,33.69,27,24,8.72
364,Oksfjord,NO,2021-12-05 09:54:56,70.2396,22.3479,20.32,72,5,7.99
365,Wanning,CN,2021-12-05 09:54:57,18.8003,110.3967,70.9,66,77,14.25
366,Ouadda,CF,2021-12-05 09:55:57,8.0777,22.4007,95.74,18,79,8.21
367,Dinguiraye,GN,2021-12-05 09:55:58,11.3,-10.7167,84.04,20,24,2.89
368,Cherskiy,RU,2021-12-05 09:55:58,68.75,161.3,-42.79,100,91,6.15
369,Srednekolymsk,RU,2021-12-05 09:55:58,67.45,153.6833,-47.54,100,64,4.0
370,Vardo,NO,2021-12-05 09:55:59,70.3705,31.1107,19.94,72,32,32.61
371,Sipkovica,MK,2021-12-05 09:55:59,42.035,20.9156,35.44,59,17,3.27
372,Port Lincoln,AU,2021-12-05 09:55:59,-34.7333,135.8667,60.67,76,100,11.88
373,Biskamzha,RU,2021-12-05 09:56:00,53.4497,89.5272,15.69,99,99,1.36
374,Alugan,PH,2021-12-05 09:56:00,12.2188,125.4808,79.47,75,64,16.51
375,Basco,PH,2021-12-05 09:56:01,20.4487,121.9702,74.75,66,94,21.5
376,Chissamba,AO,2021-12-05 09:56:01,-12.1667,17.3333,73.58,58,91,1.77
377,Great Yarmouth,GB,2021-12-05 09:56:01,52.6083,1.7305,45.23,81,86,19.73
378,Tahlequah,US,2021-12-05 09:56:02,35.9154,-94.97,60.08,77,90,5.75
379,Port Said,EG,2021-12-05 09:56:02,31.2565,32.2841,64.38,59,0,20.71
380,Uklana Mandi,IN,2021-12-05 09:56:03,29.5023,75.8849,79.02,29,0,5.1
381,Mulchen,CL,2021-12-05 09:56:03,-37.7167,-72.2333,52.38,65,0,5.23
382,Maningrida,AU,2021-12-05 09:56:03,-12.0667,134.2667,84.34,74,100,11.25
383,Guerrero Negro,MX,2021-12-05 09:56:04,27.9769,-114.0611,60.91,86,50,17.27
384,Ambilobe,MG,2021-12-05 09:56:04,-13.2,49.05,99.1,26,5,5.75
385,Vila Franca Do Campo,PT,2021-12-05 09:56:04,37.7167,-25.4333,61.2,85,5,2.17
386,Marsa Matruh,EG,2021-12-05 09:56:05,31.3525,27.2453,64.6,72,40,20.71
387,Nhulunbuy,AU,2021-12-05 09:56:05,-12.2333,136.7667,84.81,79,99,5.75
388,Shipunovo,RU,2021-12-05 09:56:06,52.1582,82.2173,19.47,95,88,3.78
389,Camacha,PT,2021-12-05 09:56:06,33.0833,-16.3333,62.02,72,75,12.66
390,Praia Da Vitoria,PT,2021-12-05 09:56:06,38.7333,-27.0667,62.76,88,75,5.21
391,Jalu,LY,2021-12-05 09:56:07,29.0331,21.5482,67.1,44,1,8.16
392,Caravelas,BR,2021-12-05 09:56:07,-17.7125,-39.2481,74.91,86,60,1.3
393,Takoradi,GH,2021-12-05 09:56:08,4.8845,-1.7554,85.12,68,63,6.17
394,Pitimbu,BR,2021-12-05 09:56:08,-7.4706,-34.8086,79.39,72,27,14.32
395,Cervo,ES,2021-12-05 09:56:08,43.6702,-7.4101,53.96,79,100,18.48
396,Sainte-Suzanne,RE,2021-12-05 09:56:09,-20.9061,55.6089,88.02,67,0,20.71
397,Mahebourg,MU,2021-12-05 09:56:09,-20.4081,57.7,85.24,61,40,12.66
398,Toyooka,JP,2021-12-05 09:56:09,35.5333,134.8333,42.91,93,75,2.3
399,Salinopolis,BR,2021-12-05 09:56:10,-0.6136,-47.3561,78.28,89,86,9.01
400,Kaitangata,NZ,2021-12-05 09:56:10,-46.2817,169.8464,51.93,86,100,7.49
401,Vrangel,RU,2021-12-05 09:56:11,42.7297,133.0839,35.53,71,54,2.77
402,Gimli,CA,2021-12-05 09:56:11,50.6336,-96.9907,21.06,86,100,9.22
403,Benguela,AO,2021-12-05 09:56:12,-12.5763,13.4055,80.11,76,100,1.52
404,Mamallapuram,IN,2021-12-05 09:56:12,12.6264,80.1722,91.45,67,13,6.33
405,Sisimiut,GL,2021-12-05 09:56:12,66.9395,-53.6735,32.4,73,94,12.15
406,Malkangiri,IN,2021-12-05 09:56:13,18.35,81.9,79.7,70,94,4.9
407,San Carlos De Bariloche,AR,2021-12-05 09:56:13,-41.1456,-71.3082,44.35,61,0,4.61
408,Hofn,IS,2021-12-05 09:56:13,64.2539,-15.2082,30.15,91,95,8.43
409,Petropavlovsk-Kamchatskiy,RU,2021-12-05 09:56:14,53.0452,158.6483,23.59,46,20,13.42
410,Deputatskiy,RU,2021-12-05 09:56:14,69.3,139.9,-24.83,91,100,1.52
411,Tucurui,BR,2021-12-05 09:56:15,-3.7661,-49.6725,74.44,95,91,2.39
412,Margate,GB,2021-12-05 09:56:15,51.3813,1.3862,42.69,86,95,7.0
413,Gizo,SB,2021-12-05 09:56:15,-8.103,156.8419,82.51,76,100,3.29
414,Nuuk,GL,2021-12-05 09:56:16,64.1835,-51.7216,31.87,79,100,21.0
415,Magdalena,PH,2021-12-05 09:57:16,14.1999,121.429,81.72,81,58,8.66
416,Singapore,SG,2021-12-05 09:56:52,1.2897,103.8501,86.14,69,75,14.97
417,Peace River,CA,2021-12-05 09:55:26,56.2501,-117.286,-8.34,92,20,6.91
418,Porto Novo,BJ,2021-12-05 09:53:14,6.4965,2.6036,85.82,48,95,4.0
419,Belmonte,BR,2021-12-05 09:57:17,-15.8631,-38.8828,73.9,87,22,2.86
420,Esmeralda,CU,2021-12-05 09:57:18,21.8525,-78.1169,73.36,80,92,7.65
421,Buchanan,LR,2021-12-05 09:57:18,5.8808,-10.0467,78.76,70,11,4.18
422,Provideniya,RU,2021-12-05 09:57:19,64.3833,-173.3,31.8,98,100,35.68
423,Kamaishi,JP,2021-12-05 09:57:19,39.2667,141.8833,36.55,68,14,4.56
424,Mahajanga,MG,2021-12-05 09:57:19,-15.7167,46.3167,98.62,30,20,8.05
425,Santa Cruz,BO,2021-12-05 09:53:58,-17.8,-63.1667,71.06,100,75,12.66
426,Doha,QA,2021-12-05 09:56:05,25.2867,51.5333,75.18,50,0,6.91
427,Tucuman,AR,2021-12-05 09:57:20,-26.8241,-65.2226,68.0,94,90,0.0
428,Maragogi,BR,2021-12-05 09:54:04,-9.0122,-35.2225,81.05,76,68,10.8
429,Scunthorpe,GB,2021-12-05 09:57:21,53.579,-0.6544,43.5,91,78,11.99
430,Ancud,CL,2021-12-05 09:57:21,-41.8697,-73.8203,53.42,88,0,2.44
431,Angoche,MZ,2021-12-05 09:57:22,-16.2325,39.9086,88.34,58,4,14.92
432,Port Hawkesbury,CA,2021-12-05 09:57:22,45.6169,-61.3485,27.97,56,53,5.23
433,Cururupu,BR,2021-12-05 09:57:23,-1.8283,-44.8683,77.23,93,99,3.38
434,Beibei,CN,2021-12-05 09:57:23,29.8256,106.4339,64.87,58,0,2.21
435,Amga,RU,2021-12-05 09:57:24,60.8953,131.9608,1.96,98,100,1.97
436,Madridejos,ES,2021-12-05 09:57:24,39.4682,-3.532,44.24,69,34,12.73
437,Pozoblanco,ES,2021-12-05 09:57:24,38.3791,-4.8483,43.38,66,39,15.1
438,Beroroha,MG,2021-12-05 09:57:25,-21.6667,45.1667,109.35,17,5,1.21
439,Whyalla,AU,2021-12-05 09:57:25,-33.0333,137.5833,67.89,73,100,11.5
440,Ninotsminda,GE,2021-12-05 09:57:25,41.2646,43.5916,27.05,80,53,4.27
441,Ambon,ID,2021-12-05 09:57:26,-3.6954,128.1814,80.74,83,75,8.05
442,Malanje,AO,2021-12-05 09:57:26,-9.5402,16.341,75.58,88,75,4.61
443,Kahului,US,2021-12-05 09:57:20,20.8947,-156.47,71.96,71,100,8.7
444,Adrar,MR,2021-12-05 09:57:27,20.5022,-10.0711,65.44,20,100,17.11
445,Popondetta,PG,2021-12-05 09:57:27,-8.7537,148.2534,75.69,96,100,2.04
446,Kondinskoye,RU,2021-12-05 09:57:28,59.6481,67.41,10.33,93,100,8.01
447,Saint Anthony,US,2021-12-05 09:57:28,45.0205,-93.218,30.29,84,90,5.99
448,Oranjemund,NA,2021-12-05 09:57:28,-28.55,16.4333,68.02,64,56,17.11
449,Acapulco,MX,2021-12-05 09:57:29,16.8634,-99.8901,75.85,72,1,3.6
450,Dawlatabad,AF,2021-12-05 09:57:29,36.4141,64.9053,54.32,51,8,5.23
451,Ayan,RU,2021-12-05 09:57:29,56.45,138.1667,22.08,67,52,12.5
452,Necochea,AR,2021-12-05 09:57:30,-38.5473,-58.7368,56.03,84,100,6.42
453,Anloga,GH,2021-12-05 09:57:30,5.7947,0.8973,86.22,69,98,6.15
454,Honiara,SB,2021-12-05 09:57:31,-9.4333,159.95,79.29,86,100,1.21
455,Saint George,US,2021-12-05 09:57:31,37.1041,-113.5841,52.54,44,0,2.57
456,Waingapu,ID,2021-12-05 09:57:31,-9.6567,120.2641,83.1,76,86,1.59
457,Konotop,UA,2021-12-05 09:57:32,51.2403,33.2026,32.95,64,63,6.69
458,Calvia,ES,2021-12-05 09:57:32,39.5657,2.5062,58.91,44,49,31.76
459,Misratah,LY,2021-12-05 09:58:33,32.3754,15.0925,60.57,41,1,13.04
460,Kalmar,SE,2021-12-05 09:58:33,56.6616,16.3616,34.97,68,100,13.8
461,Tupsan,PH,2021-12-05 09:58:33,9.1992,124.7769,79.57,81,93,15.88
462,Almora,IN,2021-12-05 09:58:34,29.6167,79.6667,61.84,55,8,3.65
463,Kibala,TD,2021-12-05 09:58:34,9.1104,18.3463,93.15,24,0,4.61
464,Pak Phanang,TH,2021-12-05 09:58:35,8.3511,100.202,82.42,70,50,11.25
465,Panama City,PA,2021-12-05 09:55:38,8.9936,-79.5197,79.14,88,20,1.14
466,Vanavara,RU,2021-12-05 09:58:35,60.34,102.2797,6.94,93,100,7.05
467,Hoa Binh,VN,2021-12-05 09:58:36,20.8133,105.3383,73.29,52,10,1.43
468,Suntar,RU,2021-12-05 09:58:36,62.1444,117.6319,-0.38,86,100,11.01
469,Labuhan,ID,2021-12-05 09:58:36,-6.8844,112.2051,83.23,75,100,11.36
470,Fasa,IR,2021-12-05 09:58:37,28.9383,53.6482,63.64,25,0,4.61
471,Victoria Point,AU,2021-12-05 09:58:37,-27.5833,153.3,72.07,83,74,8.01
472,Poya,NC,2021-12-05 09:58:37,-21.35,165.15,79.39,79,9,4.74
473,Kieta,PG,2021-12-05 09:58:38,-6.2167,155.6333,80.76,84,100,4.59
474,Nampula,MZ,2021-12-05 09:58:38,-15.1165,39.2666,91.35,38,75,13.8
475,Kungurtug,RU,2021-12-05 09:58:39,50.5994,97.5228,6.89,94,11,1.9
476,Verkhovazhye,RU,2021-12-05 09:58:39,60.7472,42.0465,2.34,93,97,4.43
477,Juneau,US,2021-12-05 09:57:36,58.3019,-134.4197,25.21,92,93,4.63
478,Tambura,SS,2021-12-05 09:58:40,5.6,27.4667,95.05,24,97,7.47
479,Rocha,UY,2021-12-05 09:58:41,-34.4833,-54.3333,64.85,90,60,4.63
480,Urumqi,CN,2021-12-05 09:56:02,43.801,87.6005,23.95,63,95,2.24
481,Blackwater,AU,2021-12-05 09:58:41,-23.5833,148.8833,76.8,73,32,17.54
482,Tayu,ID,2021-12-05 09:58:42,-6.5397,111.0518,79.61,86,98,11.03
483,Akcakoca,TR,2021-12-05 09:58:42,41.0866,31.1162,58.44,73,35,3.62
484,Okhotsk,RU,2021-12-05 09:58:42,59.3833,143.3,-15.34,89,14,9.91
485,Awjilah,LY,2021-12-05 09:58:43,29.1081,21.2869,67.41,43,0,9.71
486,Vila,PT,2021-12-05 09:58:43,42.0304,-8.1588,44.33,84,94,7.7
487,Palembang,ID,2021-12-05 09:58:44,-2.9167,104.7458,82.49,83,40,8.05
488,Hermiston,US,2021-12-05 09:53:50,45.8404,-119.2895,46.96,70,75,3.0
489,Atambua,ID,2021-12-05 09:58:44,-9.1061,124.8925,75.36,89,100,2.75
490,Chapais,CA,2021-12-05 09:58:45,49.7834,-74.8492,-9.62,100,78,3.53
491,Ballina,AU,2021-12-05 09:58:45,-28.8667,153.5667,68.18,91,90,6.91
492,Puerto Narino,CO,2021-12-05 09:58:45,-3.7703,-70.3831,72.72,100,100,3.29
493,Sao Gabriel Da Cachoeira,BR,2021-12-05 09:58:46,-0.1303,-67.0892,71.74,99,99,0.6
494,Quang Ngai,VN,2021-12-05 09:54:54,15.1167,108.8,66.58,88,100,9.44
495,Poum,NC,2021-12-05 09:58:46,-20.2333,164.0167,80.62,75,25,8.16
496,Sale,MA,2021-12-05 09:58:47,34.0389,-6.8166,57.88,82,75,6.91
497,Yayva,RU,2021-12-05 09:58:47,59.3303,57.2641,29.17,89,99,9.69
498,Tiznit,MA,2021-12-05 09:58:47,29.5833,-9.5,59.07,41,21,1.68
499,Coquimbo,CL,2021-12-05 09:58:48,-29.9533,-71.3436,56.93,94,90,6.91
500,Marawi,PH,2021-12-05 09:58:48,7.9986,124.2928,73.65,96,100,4.5
501,Creston,US,2021-12-05 09:58:49,41.0586,-94.3614,40.53,56,90,18.41
502,Conde,BR,2021-12-05 09:58:49,-7.2597,-34.9075,78.26,89,40,8.05
503,San Fernando,PH,2021-12-05 09:59:49,15.0286,120.6898,82.49,68,46,10.78
504,Bahia Blanca,AR,2021-12-05 09:55:23,-38.7196,-62.2724,53.64,79,3,3.53
505,Borova,UA,2021-12-05 09:59:50,50.1763,30.1043,36.25,72,78,7.81
506,Yablochnyy,RU,2021-12-05 09:59:50,47.1661,142.0661,30.15,74,95,15.61
507,Winnemucca,US,2021-12-05 09:57:06,40.973,-117.7357,45.1,46,5,7.38
508,Karratha,AU,2021-12-05 09:59:51,-20.7377,116.8463,94.6,34,10,26.35
509,Coulommiers,FR,2021-12-05 09:59:51,48.8145,3.085,41.72,94,91,11.65
510,Santa Ana,US,2021-12-05 09:59:52,33.7456,-117.8678,57.79,90,90,0.0
511,Kearney,US,2021-12-05 09:59:27,40.6995,-99.0815,37.96,67,98,15.48
512,Yar-Sale,RU,2021-12-05 09:59:52,66.8333,70.8333,-17.55,97,13,9.26
513,Egvekinot,RU,2021-12-05 09:59:53,66.3167,-179.1667,0.81,91,100,24.7
514,Kharp,RU,2021-12-05 09:59:53,66.8014,65.8081,-21.82,95,13,3.56
515,Luderitz,NA,2021-12-05 09:59:53,-26.6481,15.1594,70.07,58,0,13.71
516,Tayoltita,MX,2021-12-05 09:59:54,24.0833,-105.9333,60.13,46,91,5.26
517,Sangar,RU,2021-12-05 09:59:54,63.9242,127.4739,-12.35,95,100,6.6
518,Haradok,BY,2021-12-05 09:59:55,55.4624,29.9816,26.71,94,79,0.89
519,Wakkanai,JP,2021-12-05 09:59:55,45.4094,141.6739,37.38,65,75,17.27
520,Vao,NC,2021-12-05 09:59:55,-22.6667,167.4833,77.18,85,100,16.24
521,Surok,RU,2021-12-05 09:59:56,56.4469,48.1214,25.38,79,90,6.76
522,Panguma,SL,2021-12-05 09:59:56,8.1833,-11.1333,82.22,70,50,1.72
523,Miraflores,MX,2021-12-05 09:59:57,19.2167,-98.8083,53.02,70,2,1.97
524,Dwarka,IN,2021-12-05 09:59:57,22.2394,68.9678,79.75,37,0,11.61
525,Yantal,RU,2021-12-05 09:59:57,56.8471,105.2542,16.7,87,100,9.69
526,Zyryanovsk,KZ,2021-12-05 09:59:58,49.7386,84.2719,12.18,92,98,0.81
527,Amarpatan,IN,2021-12-05 09:59:58,24.3167,80.9833,80.67,32,0,7.4
528,Abong Mbang,CM,2021-12-05 09:59:59,3.9833,13.1833,86.95,46,68,4.52
529,Leshukonskoye,RU,2021-12-05 09:59:59,64.8989,45.7622,15.6,88,96,7.54
530,Kirakira,SB,2021-12-05 09:59:59,-10.4544,161.9205,80.29,82,94,3.6
531,Isla Vista,US,2021-12-05 10:00:00,34.4133,-119.861,62.11,74,0,4.38
532,Taltal,CL,2021-12-05 10:00:00,-25.4,-70.4833,60.87,79,38,1.63
533,Daru,PG,2021-12-05 10:00:01,-9.0763,143.2092,81.41,78,100,8.72
534,Altus,US,2021-12-05 09:58:18,34.6381,-99.334,44.11,93,90,3.44
535,Broken Hill,AU,2021-12-05 10:00:01,-31.95,141.4333,76.08,24,100,10.42
536,Cravo Norte,CO,2021-12-05 10:00:02,6.3017,-70.2041,74.5,73,100,6.6
537,Dubbo,AU,2021-12-05 10:00:03,-32.25,148.6167,66.33,63,72,17.27
538,Grand-Santi,GF,2021-12-05 10:00:04,4.25,-54.3833,71.37,100,91,1.7
539,Gori,GE,2021-12-05 10:00:05,41.9842,44.1158,50.09,33,89,4.47
540,Zeya,RU,2021-12-05 10:00:05,53.75,127.2667,6.82,94,100,1.5
541,Wajir,KE,2021-12-05 10:00:07,1.7471,40.0573,88.21,46,46,12.37
542,Astana,KZ,2021-12-05 10:00:08,51.1801,71.446,24.75,93,0,4.47
543,Veshenskaya,RU,2021-12-05 10:00:08,49.6303,41.7334,32.76,97,100,13.13
544,Lincoln,US,2021-12-05 10:00:09,40.8,-96.667,42.3,74,100,7.0
545,Fort Beaufort,ZA,2021-12-05 10:00:10,-32.7748,26.6338,81.3,53,100,4.09
546,Nahavand,IR,2021-12-05 10:01:10,34.1885,48.377,53.49,14,100,3.22
547,Chake Chake,TZ,2021-12-05 10:01:11,-5.2459,39.7666,85.42,63,40,1.66
548,Penarroya-Pueblonuevo,ES,2021-12-05 10:01:11,38.3,-5.2667,44.71,69,62,12.59
549,Katobu,ID,2021-12-05 10:01:12,-4.9408,122.5276,76.8,92,98,2.86
550,Santa Isabel Do Rio Negro,BR,2021-12-05 10:01:12,-0.4139,-65.0192,72.73,99,100,1.95
551,Touros,BR,2021-12-05 10:01:13,-5.1989,-35.4608,81.66,73,44,15.3
552,Leh,IN,2021-12-05 10:01:13,34.1667,77.5833,26.22,58,52,0.72
553,Fallon,US,2021-12-05 10:01:13,39.4735,-118.7774,46.47,49,16,4.09
554,Aksarka,RU,2021-12-05 10:01:14,66.5606,67.7975,-24.72,99,47,8.55
